                    * e:\venu\esim_works\6t_sram\6t_sram.cir
                    Transient Analysis  Sun Oct 09 04:51:55  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
69	1.077905e-03	-7.40194e-10	2.097504e-07	3.242865e-08	
70	1.155807e-03	7.401945e-10	-2.09933e-07	-3.24287e-08	
71	1.311611e-03	-7.40195e-10	2.097503e-07	3.242865e-08	
72	1.500002e-03	7.401949e-10	-2.09933e-07	-3.24286e-08	
73	1.500002e-03	6.948782e-06	-3.20644e-06	9.185989e-07	
74	1.500002e-03	1.963105e-05	-7.86256e-06	3.990844e-07	
75	1.500003e-03	2.321761e-05	-1.43935e-05	9.143110e-07	
76	1.500003e-03	2.896031e-05	-2.14905e-05	5.996810e-07	
77	1.500003e-03	8.936509e-06	-1.62689e-05	2.765775e-07	
78	1.500003e-03	6.091401e-06	-1.45496e-05	1.372144e-07	
79	1.500003e-03	3.715187e-06	-9.23291e-06	7.707425e-08	
80	1.500004e-03	1.331214e-06	-3.22483e-06	2.563140e-08	
81	1.500004e-03	4.684460e-08	-1.30711e-07	2.723625e-09	
82	1.500005e-03	-1.75519e-08	4.842504e-08	-2.39757e-09	
83	1.500007e-03	1.524648e-08	-3.72125e-08	2.497572e-09	
84	1.500009e-03	-1.50904e-08	3.390387e-08	-2.56641e-09	
85	1.500015e-03	1.512621e-08	-3.28794e-08	2.602015e-09	
86	1.500026e-03	-1.51879e-08	3.220249e-08	-2.61952e-09	
87	1.500047e-03	1.520853e-08	-3.21288e-08	2.628567e-09	
88	1.500090e-03	-1.52274e-08	3.183506e-08	-2.63295e-09	
89	1.500176e-03	1.523320e-08	-3.19549e-08	2.635211e-09	
90	1.500348e-03	-1.52381e-08	3.174635e-08	-2.63631e-09	
91	1.500692e-03	1.523959e-08	-3.19122e-08	2.636871e-09	
92	1.501381e-03	-1.52408e-08	3.172436e-08	-2.63715e-09	
93	1.502758e-03	1.524121e-08	-3.19016e-08	2.637286e-09	
94	1.505512e-03	-1.52415e-08	3.171888e-08	-2.63735e-09	
95	1.511020e-03	1.524161e-08	-3.18989e-08	2.637390e-09	
96	1.522036e-03	-1.52417e-08	3.171750e-08	-2.63741e-09	
97	1.544069e-03	1.524171e-08	-3.18983e-08	2.637416e-09	
98	1.588133e-03	-1.52417e-08	3.171716e-08	-2.63742e-09	
99	1.676263e-03	1.524174e-08	-3.18981e-08	2.637423e-09	
100	1.852522e-03	-1.52417e-08	3.171708e-08	-2.63742e-09	
101	2.000001e-03	1.524175e-08	-3.18980e-08	2.637425e-09	
102	2.000001e-03	2.655603e-07	6.796811e-07	-1.46809e-05	
103	2.000001e-03	1.289373e-06	5.444044e-06	-2.49665e-05	
104	2.000002e-03	1.216830e-06	1.107069e-05	-1.25685e-05	
105	2.000002e-03	-2.08826e-07	1.333301e-05	-2.02660e-05	
106	2.000002e-03	-2.97869e-06	6.400990e-06	-1.20387e-05	
107	2.000002e-03	-4.69620e-06	-5.39139e-07	1.647271e-06	
108	2.000002e-03	-4.85872e-06	-8.25910e-06	2.710438e-07	
109	2.000002e-03	-2.54700e-06	-1.29601e-05	-3.88439e-08	
110	2.000003e-03	-7.52371e-07	-1.86046e-05	1.996548e-07	
111	2.000003e-03	8.132607e-10	-1.95453e-05	-1.73507e-07	
112	2.000004e-03	3.379342e-09	-2.06186e-05	1.778395e-07	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	2.000006e-03	-2.75780e-09	-1.95272e-05	-1.80285e-07	
114	2.000009e-03	2.244463e-09	-2.06199e-05	1.814708e-07	
115	2.000016e-03	-1.96410e-09	-1.95273e-05	-1.82053e-07	
116	2.000029e-03	1.819568e-09	-2.06198e-05	1.823419e-07	
117	2.000056e-03	-1.74650e-09	-1.95274e-05	-1.82486e-07	
118	2.000108e-03	1.709755e-09	-2.06197e-05	1.825572e-07	
119	2.000214e-03	-1.69385e-09	-1.95273e-05	-1.82593e-07	
120	2.000426e-03	1.680032e-09	-2.06196e-05	1.826109e-07	
121	2.000849e-03	-1.67752e-09	-1.95273e-05	-1.82620e-07	
122	2.001696e-03	1.674066e-09	-2.06196e-05	1.826243e-07	
123	2.003389e-03	-1.67344e-09	-1.95273e-05	-1.82626e-07	
124	2.006776e-03	1.672575e-09	-2.06196e-05	1.826276e-07	
125	2.013548e-03	-1.67242e-09	-1.95273e-05	-1.82628e-07	
126	2.027094e-03	1.672202e-09	-2.06196e-05	1.826284e-07	
127	2.054186e-03	-1.67216e-09	-1.95273e-05	-1.82629e-07	
128	2.108369e-03	1.672109e-09	-2.06196e-05	1.826287e-07	
129	2.216736e-03	-1.67210e-09	-1.95273e-05	-1.82629e-07	
130	2.433469e-03	1.672085e-09	-2.06196e-05	1.826287e-07	
131	2.866935e-03	-1.67208e-09	-1.95273e-05	-1.82629e-07	
132	3.000001e-03	1.672065e-09	-2.06197e-05	1.826287e-07	
133	3.000001e-03	-1.79948e-05	-1.67688e-05	-5.26148e-07	
134	3.000001e-03	-3.26230e-05	-9.80725e-06	-2.57933e-06	
135	3.000002e-03	-2.77361e-05	-2.38951e-05	-1.15440e-05	
136	3.000002e-03	-1.96006e-05	-1.70112e-05	-1.97383e-05	
137	3.000002e-03	2.712879e-06	-2.44102e-05	-2.00692e-05	
138	3.000002e-03	-1.41737e-08	-1.86384e-05	2.418920e-05	
139	3.000002e-03	1.241652e-08	-9.43651e-06	2.934045e-05	
140	3.000002e-03	8.066120e-10	-6.00828e-06	2.931282e-05	
141	3.000002e-03	4.788743e-09	-2.89719e-06	2.891125e-05	
142	3.000003e-03	-4.83123e-09	-9.38282e-07	2.918437e-05	
143	3.000003e-03	3.247476e-09	-5.84585e-07	1.758617e-05	
144	3.000003e-03	4.763436e-09	1.224479e-06	9.722779e-08	
145	3.000003e-03	-3.05649e-09	-3.06594e-07	-4.19880e-08	
146	3.000003e-03	-4.75543e-10	3.468947e-07	1.966779e-08	
147	3.000004e-03	-9.01307e-10	-2.93348e-07	-1.49524e-08	
148	3.000005e-03	-3.01724e-10	2.663227e-07	1.242858e-08	
149	3.000006e-03	-2.82312e-10	-2.66021e-07	-1.14154e-08	
150	3.000009e-03	-7.28093e-11	2.593904e-07	1.091403e-08	
151	3.000016e-03	-7.14096e-11	-2.59446e-07	-1.06775e-08	
152	3.000028e-03	-6.63434e-12	2.578146e-07	1.055959e-08	
153	3.000054e-03	-2.24994e-11	-2.57899e-07	-1.05014e-08	
154	3.000104e-03	7.286975e-12	2.573974e-07	1.047238e-08	
155	3.000206e-03	-1.16654e-11	-2.57529e-07	-1.04579e-08	
156	3.000409e-03	9.872775e-12	2.572847e-07	1.045067e-08	
157	3.000815e-03	-9.84574e-12	-2.57445e-07	-1.04470e-08	
158	3.001626e-03	9.760695e-12	2.572498e-07	1.044524e-08	
159	3.003250e-03	-9.71877e-12	-2.57427e-07	-1.04448e-08	
160	3.006497e-03	9.695334e-12	2.572408e-07	1.044388e-08	
161	3.012990e-03	-9.68445e-12	-2.57422e-07	-1.04438e-08	
162	3.025977e-03	9.678520e-12	2.572386e-07	1.044354e-08	
163	3.051952e-03	-9.67578e-12	-2.57421e-07	-1.04435e-08	
164	3.103900e-03	9.674295e-12	2.572380e-07	1.044346e-08	
165	3.207797e-03	-9.67361e-12	-2.57421e-07	-1.04435e-08	
166	3.415592e-03	9.673237e-12	2.572379e-07	1.044344e-08	
167	3.831180e-03	-9.67307e-12	-2.57421e-07	-1.04434e-08	
168	4.000001e-03	9.672620e-12	2.572379e-07	1.044342e-08	
169	4.000001e-03	3.018401e-09	8.803967e-07	-1.57314e-05	
170	4.000001e-03	2.999647e-09	2.209040e-06	-3.52266e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	4.000002e-03	-7.27974e-09	-7.81542e-07	-2.31656e-05	
172	4.000002e-03	8.774773e-09	2.149895e-06	-3.51347e-05	
173	4.000002e-03	-9.90008e-09	-7.95666e-07	-2.34261e-05	
174	4.000002e-03	-1.02950e-08	-1.50207e-06	-1.35441e-06	
175	4.000002e-03	4.465887e-09	4.212764e-08	3.860674e-07	
176	4.000002e-03	-2.62466e-09	-2.63097e-08	-2.20258e-07	
177	4.000003e-03	2.504029e-09	-1.13239e-07	1.663785e-07	
178	4.000003e-03	-2.31919e-09	1.309251e-07	-1.44609e-07	
179	4.000004e-03	2.242953e-09	-1.41270e-07	1.347510e-07	
180	4.000007e-03	-2.20716e-09	1.460692e-07	-1.30060e-07	
181	4.000011e-03	2.189748e-09	-1.48701e-07	1.277717e-07	
182	4.000020e-03	-2.18138e-09	1.497755e-07	-1.26633e-07	
183	4.000039e-03	2.176875e-09	-1.50515e-07	1.260782e-07	
184	4.000075e-03	-2.17481e-09	1.506444e-07	-1.25796e-07	
185	4.000148e-03	2.173684e-09	-1.50964e-07	1.256582e-07	
186	4.000294e-03	-2.17317e-09	1.508605e-07	-1.25588e-07	
187	4.000587e-03	2.172893e-09	-1.51076e-07	1.255534e-07	
188	4.001171e-03	-2.17276e-09	1.509145e-07	-1.25536e-07	
189	4.002341e-03	2.172694e-09	-1.51104e-07	1.255272e-07	
190	4.004680e-03	-2.17266e-09	1.509280e-07	-1.25523e-07	
191	4.009357e-03	2.172644e-09	-1.51111e-07	1.255207e-07	
192	4.018713e-03	-2.17264e-09	1.509313e-07	-1.25520e-07	
193	4.037423e-03	2.172632e-09	-1.51113e-07	1.255190e-07	
194	4.074844e-03	-2.17263e-09	1.509322e-07	-1.25519e-07	
195	4.149687e-03	2.172628e-09	-1.51113e-07	1.255186e-07	
196	4.299371e-03	-2.17263e-09	1.509324e-07	-1.25519e-07	
197	4.500002e-03	2.172627e-09	-1.51113e-07	1.255185e-07	
198	4.500002e-03	7.300915e-06	6.426834e-06	1.774637e-05	
199	4.500002e-03	2.409582e-05	9.015797e-06	1.708019e-05	
200	4.500003e-03	1.562325e-05	-1.23135e-05	1.068155e-05	
201	4.500003e-03	3.160574e-05	-3.34830e-05	-3.34908e-06	
202	4.500003e-03	1.065609e-05	-3.61885e-05	3.103346e-06	
203	4.500003e-03	7.477306e-06	-3.09040e-05	8.578937e-07	
204	4.500003e-03	4.522245e-06	-3.10083e-05	2.605482e-07	
205	4.500003e-03	2.719767e-06	-2.79016e-05	-2.43861e-07	
206	4.500004e-03	1.195734e-06	-2.31618e-05	1.331118e-08	
207	4.500004e-03	1.225724e-07	-2.04794e-05	-5.63569e-08	
208	4.500005e-03	-2.52791e-08	-1.99454e-05	4.561766e-08	
209	4.500006e-03	8.573361e-09	-2.01460e-05	-4.06886e-08	
210	4.500009e-03	-5.46561e-09	-2.00142e-05	3.858613e-08	
211	4.500015e-03	4.521811e-09	-2.01274e-05	-3.76003e-08	
212	4.500026e-03	-4.19589e-09	-2.00214e-05	3.712490e-08	
213	4.500048e-03	4.044309e-09	-2.01244e-05	-3.68898e-08	
214	4.500092e-03	-3.98026e-09	-2.00228e-05	3.677331e-08	
215	4.500180e-03	3.946510e-09	-2.01237e-05	-3.67152e-08	
216	4.500357e-03	-3.93149e-09	-2.00232e-05	3.668617e-08	
217	4.500710e-03	3.923300e-09	-2.01235e-05	-3.66717e-08	
218	4.501415e-03	-3.91961e-09	-2.00233e-05	3.666443e-08	
219	4.502827e-03	3.917573e-09	-2.01235e-05	-3.66608e-08	
220	4.505650e-03	-3.91665e-09	-2.00233e-05	3.665900e-08	
221	4.511296e-03	3.916146e-09	-2.01235e-05	-3.66581e-08	
222	4.522589e-03	-3.91592e-09	-2.00233e-05	3.665765e-08	
223	4.545174e-03	3.915789e-09	-2.01235e-05	-3.66574e-08	
224	4.590344e-03	-3.91573e-09	-2.00233e-05	3.665731e-08	
225	4.680684e-03	3.915700e-09	-2.01235e-05	-3.66572e-08	
226	4.861365e-03	-3.91569e-09	-2.00233e-05	3.665722e-08	
227	5.000002e-03	3.915666e-09	-2.01236e-05	-3.66572e-08	
228	5.000002e-03	-3.25260e-07	-2.49771e-05	1.675705e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	5.000002e-03	1.212704e-06	-2.24757e-05	1.578313e-05	
230	5.000003e-03	1.225307e-06	-1.39394e-05	1.892032e-05	
231	5.000003e-03	1.910967e-06	-3.64310e-06	1.712650e-05	
232	5.000003e-03	1.997911e-06	-2.67912e-06	1.774552e-07	
233	5.000003e-03	1.038479e-06	-2.91404e-06	-3.50186e-08	
234	5.000003e-03	6.266262e-07	-1.25948e-06	5.596488e-08	
235	5.000004e-03	8.358766e-08	-4.53726e-07	-3.73235e-08	
236	5.000005e-03	3.189544e-08	1.621248e-07	3.783420e-08	
237	5.000006e-03	-4.14342e-08	-1.35400e-07	-3.71975e-08	
238	5.000010e-03	4.412732e-08	1.269781e-07	3.684556e-08	
239	5.000017e-03	-4.51569e-08	-1.23865e-07	-3.66676e-08	
240	5.000031e-03	4.560981e-08	1.221965e-07	3.657852e-08	
241	5.000058e-03	-4.58470e-08	-1.21635e-07	-3.65331e-08	
242	5.000114e-03	4.591956e-08	1.211509e-07	3.651204e-08	
243	5.000224e-03	-4.59870e-08	-1.21138e-07	-3.65003e-08	
244	5.000445e-03	4.600448e-08	1.208830e-07	3.649500e-08	
245	5.000887e-03	-4.60212e-08	-1.21015e-07	-3.64921e-08	
246	5.001771e-03	4.602555e-08	1.208164e-07	3.649074e-08	
247	5.003539e-03	-4.60297e-08	-1.20985e-07	-3.64900e-08	
248	5.007075e-03	4.603080e-08	1.207998e-07	3.648968e-08	
249	5.014147e-03	-4.60318e-08	-1.20977e-07	-3.64895e-08	
250	5.028292e-03	4.603211e-08	1.207957e-07	3.648941e-08	
251	5.056580e-03	-4.60324e-08	-1.20975e-07	-3.64894e-08	
252	5.113157e-03	4.603244e-08	1.207947e-07	3.648934e-08	
253	5.226312e-03	-4.60325e-08	-1.20975e-07	-3.64893e-08	
254	5.452620e-03	4.603252e-08	1.207944e-07	3.648933e-08	
255	5.905238e-03	-4.60325e-08	-1.20975e-07	-3.64893e-08	
256	6.000001e-03	4.603259e-08	1.207939e-07	3.648931e-08	
257	6.000001e-03	-1.80945e-05	3.374579e-06	-1.50430e-05	
258	6.000001e-03	-3.36070e-05	1.086413e-05	-2.57911e-05	
259	6.000001e-03	-2.69635e-05	6.667536e-06	-1.22457e-05	
260	6.000002e-03	-2.60805e-05	6.049415e-06	-3.84536e-05	
261	6.000002e-03	-4.82181e-07	-2.14247e-05	-5.48629e-05	
262	6.000002e-03	-4.23012e-08	-1.74116e-05	-6.92713e-06	
263	6.000002e-03	8.892406e-09	-5.75897e-06	6.077683e-07	
264	6.000002e-03	-1.11808e-08	-4.32792e-06	-3.90860e-07	
265	6.000002e-03	6.479065e-09	-8.06303e-07	1.973181e-07	
266	6.000003e-03	-9.03635e-09	-4.25096e-07	-1.39293e-07	
267	6.000003e-03	5.839361e-09	2.001931e-07	1.101088e-07	
268	6.000004e-03	-7.30397e-09	-1.85079e-07	-9.78151e-08	
269	6.000007e-03	6.664737e-09	1.673455e-07	9.189474e-08	
270	6.000011e-03	-6.90585e-09	-1.64854e-07	-8.90249e-08	
271	6.000020e-03	6.785087e-09	1.612084e-07	8.760573e-08	
272	6.000038e-03	-6.83097e-09	-1.60666e-07	-8.69012e-08	
273	6.000074e-03	6.807438e-09	1.597090e-07	8.654996e-08	
274	6.000145e-03	-6.81512e-09	-1.59679e-07	-8.63746e-08	
275	6.000288e-03	6.811743e-09	1.593278e-07	8.628705e-08	
276	6.000574e-03	-6.81208e-09	-1.59442e-07	-8.62433e-08	
277	6.001147e-03	6.811937e-09	1.592250e-07	8.622139e-08	
278	6.002291e-03	-6.81188e-09	-1.59388e-07	-8.62104e-08	
279	6.004580e-03	6.811844e-09	1.591982e-07	8.620496e-08	
280	6.009158e-03	-6.81183e-09	-1.59375e-07	-8.62022e-08	
281	6.018314e-03	6.811821e-09	1.591915e-07	8.620086e-08	
282	6.036626e-03	-6.81182e-09	-1.59371e-07	-8.62002e-08	
283	6.073251e-03	6.811815e-09	1.591898e-07	8.619983e-08	
284	6.146499e-03	-6.81181e-09	-1.59371e-07	-8.61997e-08	
285	6.292996e-03	6.811813e-09	1.591894e-07	8.619957e-08	
286	6.585991e-03	-6.81181e-09	-1.59370e-07	-8.61995e-08	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	7.000002e-03	6.811813e-09	1.591893e-07	8.619950e-08	
288	7.000002e-03	-4.07506e-09	-1.69153e-06	2.855849e-05	
289	7.000002e-03	3.198113e-09	-2.41799e-07	2.963744e-05	
290	7.000003e-03	-2.92374e-09	-1.50718e-06	2.850178e-05	
291	7.000003e-03	3.785047e-09	3.600160e-07	1.730821e-05	
292	7.000003e-03	6.981813e-09	1.466099e-06	1.216940e-07	
293	7.000003e-03	-1.13591e-09	-1.68124e-07	-5.71125e-08	
294	7.000003e-03	-5.66766e-10	3.273301e-07	3.750113e-08	
295	7.000004e-03	5.487347e-10	-2.20391e-07	-3.51333e-08	
296	7.000004e-03	-6.58599e-10	2.162510e-07	3.329324e-08	
297	7.000005e-03	6.992898e-10	-2.12578e-07	-3.25922e-08	
298	7.000008e-03	-7.17594e-10	2.104235e-07	3.224850e-08	
299	7.000012e-03	7.263577e-10	-2.09627e-07	-3.20877e-08	
300	7.000022e-03	-7.30620e-10	2.089567e-07	3.200755e-08	
301	7.000041e-03	7.327222e-10	-2.08887e-07	-3.19939e-08	
302	7.000079e-03	-7.33811e-10	2.085988e-07	3.193554e-08	
303	7.000155e-03	7.343200e-10	-2.08714e-07	-3.19450e-08	
304	7.000307e-03	-7.34591e-10	2.085041e-07	3.193046e-08	
305	7.000611e-03	7.347169e-10	-2.08670e-07	-3.19328e-08	
306	7.001220e-03	-7.34785e-10	2.084804e-07	3.192920e-08	
307	7.002437e-03	7.348165e-10	-2.08659e-07	-3.19298e-08	
308	7.004871e-03	-7.34834e-10	2.084745e-07	3.192888e-08	
309	7.009739e-03	7.348414e-10	-2.08657e-07	-3.19290e-08	
310	7.019475e-03	-7.34846e-10	2.084731e-07	3.192880e-08	
311	7.038948e-03	7.348476e-10	-2.08656e-07	-3.19288e-08	
312	7.077893e-03	-7.34849e-10	2.084727e-07	3.192878e-08	
313	7.155783e-03	7.348492e-10	-2.08656e-07	-3.19288e-08	
314	7.311562e-03	-7.34849e-10	2.084726e-07	3.192878e-08	
315	7.500002e-03	7.348497e-10	-2.08656e-07	-3.19288e-08	
316	7.500002e-03	6.948781e-06	-3.20637e-06	9.186234e-07	
317	7.500002e-03	1.963107e-05	-7.86258e-06	3.990661e-07	
318	7.500003e-03	2.321759e-05	-1.43935e-05	9.143273e-07	
319	7.500003e-03	2.896033e-05	-2.14905e-05	5.996664e-07	
320	7.500003e-03	8.936508e-06	-1.62689e-05	2.765762e-07	
321	7.500003e-03	6.091405e-06	-1.45496e-05	1.372149e-07	
322	7.500003e-03	3.715191e-06	-9.23293e-06	7.707414e-08	
323	7.500004e-03	1.331218e-06	-3.22484e-06	2.563164e-08	
324	7.500004e-03	4.684569e-08	-1.30714e-07	2.723498e-09	
325	7.500005e-03	-1.75521e-08	4.842564e-08	-2.39744e-09	
326	7.500007e-03	1.524653e-08	-3.72128e-08	2.497440e-09	
327	7.500009e-03	-1.50904e-08	3.390411e-08	-2.56628e-09	
328	7.500015e-03	1.512622e-08	-3.28796e-08	2.601886e-09	
329	7.500026e-03	-1.51879e-08	3.220269e-08	-2.61939e-09	
330	7.500047e-03	1.520854e-08	-3.21290e-08	2.628440e-09	
331	7.500090e-03	-1.52274e-08	3.183525e-08	-2.63283e-09	
332	7.500176e-03	1.523321e-08	-3.19551e-08	2.635083e-09	
333	7.500348e-03	-1.52381e-08	3.174654e-08	-2.63618e-09	
334	7.500692e-03	1.523960e-08	-3.19124e-08	2.636744e-09	
335	7.501381e-03	-1.52408e-08	3.172455e-08	-2.63702e-09	
336	7.502758e-03	1.524121e-08	-3.19018e-08	2.637159e-09	
337	7.505512e-03	-1.52415e-08	3.171907e-08	-2.63723e-09	
338	7.511020e-03	1.524162e-08	-3.18991e-08	2.637263e-09	
339	7.522036e-03	-1.52417e-08	3.171770e-08	-2.63728e-09	
340	7.544069e-03	1.524172e-08	-3.18984e-08	2.637289e-09	
341	7.588133e-03	-1.52417e-08	3.171736e-08	-2.63729e-09	
342	7.676263e-03	1.524174e-08	-3.18983e-08	2.637295e-09	
343	7.852521e-03	-1.52417e-08	3.171727e-08	-2.63730e-09	
344	8.000001e-03	1.524175e-08	-3.18982e-08	2.637298e-09	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	8.000001e-03	2.655604e-07	6.796809e-07	-1.46809e-05	
346	8.000001e-03	1.289373e-06	5.444044e-06	-2.49665e-05	
347	8.000002e-03	1.216831e-06	1.107069e-05	-1.25685e-05	
348	8.000002e-03	-2.08826e-07	1.333301e-05	-2.02660e-05	
349	8.000002e-03	-2.97869e-06	6.400990e-06	-1.20387e-05	
350	8.000002e-03	-4.69620e-06	-5.39139e-07	1.647271e-06	
351	8.000002e-03	-4.85872e-06	-8.25910e-06	2.710440e-07	
352	8.000002e-03	-2.54700e-06	-1.29601e-05	-3.88441e-08	
353	8.000003e-03	-7.52371e-07	-1.86046e-05	1.996550e-07	
354	8.000003e-03	8.132668e-10	-1.95453e-05	-1.73507e-07	
355	8.000004e-03	3.379337e-09	-2.06186e-05	1.778397e-07	
356	8.000006e-03	-2.75780e-09	-1.95272e-05	-1.80286e-07	
357	8.000009e-03	2.244458e-09	-2.06199e-05	1.814710e-07	
358	8.000016e-03	-1.96410e-09	-1.95273e-05	-1.82053e-07	
359	8.000029e-03	1.819563e-09	-2.06198e-05	1.823420e-07	
360	8.000056e-03	-1.74649e-09	-1.95274e-05	-1.82486e-07	
361	8.000108e-03	1.709750e-09	-2.06197e-05	1.825573e-07	
362	8.000214e-03	-1.69384e-09	-1.95273e-05	-1.82593e-07	
363	8.000426e-03	1.680027e-09	-2.06196e-05	1.826110e-07	
364	8.000849e-03	-1.67752e-09	-1.95273e-05	-1.82620e-07	
365	8.001696e-03	1.674061e-09	-2.06196e-05	1.826244e-07	
366	8.003389e-03	-1.67343e-09	-1.95273e-05	-1.82627e-07	
367	8.006776e-03	1.672570e-09	-2.06196e-05	1.826278e-07	
368	8.013548e-03	-1.67241e-09	-1.95273e-05	-1.82628e-07	
